,_id,OBJECTID,DATE,Age_0_to_9,Age_10_to_19,Age_20_to_29,Age_30_to_39,Age_40_to_49,Age_50_to_59,Age_60_to_69,Age_70_to_79,Age_80plus,Age_Unknown
190,643bba8d5337de167702daa3,191,10/15/2020 06:00:00 AM,0.0,2.0,24.0,49.0,124.0,321.0,640.0,964.0,1757.0,2
191,643bba8d5337de167702daa4,192,10/16/2020 06:00:00 AM,0.0,2.0,24.0,49.0,124.0,322.0,641.0,964.0,1759.0,2
192,643bba8d5337de167702daa5,193,10/17/2020 06:00:00 AM,0.0,2.0,24.0,49.0,124.0,323.0,641.0,963.0,1763.0,2
193,643bba8d5337de167702daa6,194,10/18/2020 06:00:00 AM,0.0,2.0,24.0,49.0,124.0,323.0,641.0,963.0,1763.0,2
194,643bba8d5337de167702daa7,195,10/19/2020 06:00:00 AM,0.0,2.0,24.0,50.0,124.0,323.0,642.0,964.0,1764.0,2
195,643bba8d5337de167702daa8,196,10/20/2020 06:00:00 AM,0.0,2.0,24.0,50.0,124.0,323.0,644.0,965.0,1769.0,3
196,643bba8d5337de167702daa9,197,10/21/2020 06:00:00 AM,0.0,2.0,24.0,50.0,124.0,323.0,645.0,968.0,1773.0,3
197,643bba8d5337de167702daaa,198,10/22/2020 06:00:00 AM,0.0,2.0,24.0,50.0,124.0,323.0,647.0,972.0,1779.0,3
198,643bba8d5337de167702daab,199,10/23/2020 06:00:00 AM,0.0,2.0,24.0,51.0,125.0,323.0,646.0,974.0,1784.0,3
199,643bba8d5337de167702daac,200,10/24/2020 06:00:00 AM,0.0,2.0,24.0,52.0,127.0,324.0,646.0,978.0,1789.0,3
200,643bba8d5337de167702daad,201,10/25/2020 06:00:00 AM,0.0,2.0,24.0,52.0,129.0,324.0,647.0,979.0,1791.0,2
201,643bba8d5337de167702daae,202,10/26/2020 06:00:00 AM,0.0,2.0,24.0,52.0,130.0,324.0,647.0,981.0,1791.0,2
202,643bba8d5337de167702daaf,203,10/27/2020 06:00:00 AM,0.0,2.0,24.0,52.0,130.0,324.0,650.0,983.0,1795.0,2
203,643bba8d5337de167702dab0,204,10/28/2020 06:00:00 AM,0.0,2.0,24.0,52.0,130.0,324.0,651.0,986.0,1798.0,2
204,643bba8d5337de167702dab1,205,10/29/2020 06:00:00 AM,0.0,2.0,24.0,52.0,130.0,325.0,652.0,991.0,1802.0,2
205,643bba8d5337de167702dab2,206,10/30/2020 06:00:00 AM,0.0,2.0,24.0,52.0,130.0,326.0,653.0,995.0,1806.0,2
206,643bba8d5337de167702dab3,207,10/31/2020 06:00:00 AM,0.0,2.0,24.0,52.0,130.0,327.0,656.0,996.0,1811.0,2
207,643bba8d5337de167702dab4,208,11/01/2020 05:00:00 AM,0.0,2.0,24.0,52.0,130.0,327.0,656.0,999.0,1812.0,2
208,643bba8d5337de167702dab5,209,11/02/2020 05:00:00 AM,0.0,2.0,24.0,52.0,130.0,327.0,657.0,1000.0,1813.0,2
209,643bba8d5337de167702dab6,210,11/03/2020 05:00:00 AM,0.0,2.0,24.0,52.0,131.0,327.0,661.0,1000.0,1816.0,2
210,643bba8d5337de167702dab7,211,11/04/2020 05:00:00 AM,0.0,2.0,24.0,54.0,131.0,327.0,661.0,1002.0,1822.0,2
211,643bba8d5337de167702dab8,212,11/05/2020 05:00:00 AM,0.0,2.0,24.0,54.0,132.0,328.0,663.0,1002.0,1828.0,2
212,643bba8d5337de167702dab9,213,11/06/2020 05:00:00 AM,0.0,3.0,24.0,54.0,132.0,331.0,662.0,1004.0,1834.0,2
213,643bba8d5337de167702daba,214,11/07/2020 05:00:00 AM,0.0,3.0,24.0,54.0,132.0,331.0,662.0,1006.0,1838.0,2
214,643bba8d5337de167702dabb,215,11/08/2020 05:00:00 AM,0.0,3.0,24.0,54.0,132.0,331.0,664.0,1010.0,1843.0,2
215,643bba8d5337de167702dabc,216,11/09/2020 05:00:00 AM,0.0,3.0,24.0,54.0,132.0,332.0,664.0,1011.0,1850.0,2
216,643bba8d5337de167702dabd,217,11/10/2020 05:00:00 AM,0.0,3.0,24.0,54.0,133.0,333.0,665.0,1015.0,1855.0,2
217,643bba8d5337de167702dabe,218,11/11/2020 05:00:00 AM,0.0,3.0,24.0,54.0,134.0,334.0,670.0,1019.0,1860.0,2
218,643bba8d5337de167702dabf,219,11/12/2020 05:00:00 AM,0.0,3.0,25.0,54.0,134.0,334.0,672.0,1023.0,1865.0,2
219,643bba8d5337de167702dac0,220,11/13/2020 05:00:00 AM,0.0,3.0,25.0,53.0,134.0,334.0,675.0,1028.0,1870.0,2
220,643bba8d5337de167702dac1,221,11/14/2020 05:00:00 AM,0.0,3.0,25.0,53.0,135.0,340.0,676.0,1032.0,1878.0,2
221,643bba8d5337de167702dac2,222,11/15/2020 05:00:00 AM,0.0,3.0,25.0,53.0,135.0,341.0,676.0,1035.0,1883.0,2
222,643bba8d5337de167702dac3,223,11/16/2020 05:00:00 AM,0.0,3.0,25.0,53.0,136.0,344.0,676.0,1036.0,1885.0,2
223,643bba8d5337de167702dac4,224,11/17/2020 05:00:00 AM,0.0,3.0,26.0,53.0,137.0,345.0,678.0,1042.0,1900.0,2
224,643bba8d5337de167702dac5,225,11/18/2020 05:00:00 AM,0.0,3.0,26.0,53.0,137.0,346.0,679.0,1047.0,1908.0,2
225,643bba8d5337de167702dac6,226,11/19/2020 05:00:00 AM,0.0,3.0,26.0,53.0,138.0,346.0,681.0,1051.0,1920.0,2
226,643bba8d5337de167702dac7,227,11/20/2020 05:00:00 AM,0.0,3.0,26.0,53.0,138.0,347.0,682.0,1058.0,1936.0,2
227,643bba8d5337de167702dac8,228,11/21/2020 05:00:00 AM,0.0,3.0,26.0,53.0,139.0,347.0,683.0,1063.0,1945.0,2
228,643bba8d5337de167702dac9,229,11/22/2020 05:00:00 AM,0.0,3.0,26.0,53.0,139.0,349.0,685.0,1067.0,1955.0,2
229,643bba8d5337de167702daca,230,11/23/2020 05:00:00 AM,0.0,3.0,26.0,53.0,139.0,350.0,689.0,1072.0,1959.0,2
230,643bba8d5337de167702dacb,231,11/24/2020 05:00:00 AM,0.0,3.0,26.0,53.0,140.0,351.0,695.0,1082.0,1973.0,2
231,643bba8d5337de167702dacc,232,11/25/2020 05:00:00 AM,0.0,3.0,26.0,53.0,139.0,351.0,698.0,1097.0,1994.0,2
232,643bba8d5337de167702dacd,233,11/26/2020 05:00:00 AM,0.0,3.0,26.0,53.0,140.0,355.0,702.0,1102.0,2009.0,2
233,643bba8d5337de167702dace,234,11/27/2020 05:00:00 AM,0.0,3.0,26.0,53.0,140.0,357.0,706.0,1106.0,2021.0,2
234,643bba8d5337de167702dacf,235,11/28/2020 05:00:00 AM,0.0,3.0,26.0,53.0,139.0,358.0,711.0,1116.0,2039.0,2
235,643bba8d5337de167702dad0,236,11/29/2020 05:00:00 AM,0.0,3.0,26.0,53.0,139.0,361.0,715.0,1123.0,2048.0,2
236,643bba8d5337de167702dad1,237,11/30/2020 05:00:00 AM,1.0,3.0,26.0,53.0,139.0,361.0,717.0,1126.0,2058.0,2
237,643bba8d5337de167702dad2,238,12/01/2020 05:00:00 AM,1.0,3.0,26.0,53.0,139.0,367.0,724.0,1130.0,2071.0,2
238,643bba8d5337de167702dad3,239,12/02/2020 05:00:00 AM,1.0,3.0,26.0,53.0,141.0,369.0,725.0,1143.0,2095.0,2
239,643bba8d5337de167702dad4,240,12/03/2020 05:00:00 AM,1.0,3.0,27.0,54.0,142.0,368.0,731.0,1158.0,2120.0,2
240,643bba8d5337de167702dad5,241,12/04/2020 05:00:00 AM,1.0,3.0,27.0,54.0,142.0,368.0,732.0,1165.0,2135.0,3
241,643bba8d5337de167702dad6,242,12/05/2020 05:00:00 AM,1.0,3.0,27.0,55.0,145.0,369.0,733.0,1173.0,2151.0,2
242,643bba8d5337de167702dad7,243,12/06/2020 05:00:00 AM,1.0,3.0,27.0,55.0,149.0,372.0,737.0,1175.0,2164.0,2
243,643bba8d5337de167702dad8,244,12/07/2020 05:00:00 AM,1.0,3.0,27.0,55.0,148.0,376.0,738.0,1181.0,2174.0,2
244,643bba8d5337de167702dad9,245,12/08/2020 05:00:00 AM,1.0,3.0,27.0,55.0,149.0,379.0,743.0,1195.0,2201.0,2
245,643bba8d5337de167702dada,246,12/09/2020 05:00:00 AM,1.0,3.0,27.0,55.0,149.0,380.0,751.0,1206.0,2226.0,3
246,643bba8d5337de167702dadb,247,12/10/2020 05:00:00 AM,1.0,3.0,27.0,55.0,150.0,383.0,759.0,1223.0,2246.0,3
247,643bba8d5337de167702dadc,248,12/11/2020 05:00:00 AM,1.0,3.0,27.0,55.0,150.0,385.0,770.0,1232.0,2276.0,2
248,643bba8d5337de167702dadd,249,12/12/2020 05:00:00 AM,1.0,4.0,27.0,55.0,152.0,389.0,773.0,1242.0,2292.0,2
249,643bba8d5337de167702dade,250,12/13/2020 05:00:00 AM,1.0,4.0,27.0,55.0,152.0,389.0,776.0,1246.0,2301.0,3
250,643bba8d5337de167702dadf,251,12/14/2020 05:00:00 AM,1.0,4.0,27.0,56.0,152.0,388.0,780.0,1257.0,2311.0,2
251,643bba8d5337de167702dae0,252,12/15/2020 05:00:00 AM,1.0,4.0,27.0,57.0,153.0,390.0,787.0,1270.0,2348.0,2
252,643bba8d5337de167702dae1,253,12/16/2020 05:00:00 AM,1.0,4.0,27.0,57.0,155.0,393.0,800.0,1282.0,2382.0,2
253,643bba8d5337de167702dae2,254,12/17/2020 05:00:00 AM,1.0,4.0,27.0,59.0,155.0,399.0,808.0,1291.0,2405.0,3
254,643bba8d5337de167702dae3,255,12/18/2020 05:00:00 AM,1.0,4.0,27.0,59.0,158.0,400.0,811.0,1298.0,2427.0,3
255,643bba8d5337de167702dae4,256,12/19/2020 05:00:00 AM,1.0,4.0,27.0,59.0,159.0,407.0,821.0,1313.0,2449.0,2
256,643bba8d5337de167702dae5,257,12/20/2020 05:00:00 AM,1.0,4.0,27.0,59.0,160.0,410.0,825.0,1325.0,2466.0,2
257,643bba8d5337de167702dae6,258,12/21/2020 05:00:00 AM,1.0,4.0,27.0,59.0,160.0,414.0,826.0,1331.0,2478.0,2
258,643bba8d5337de167702dae7,259,12/22/2020 05:00:00 AM,1.0,4.0,27.0,60.0,160.0,416.0,836.0,1343.0,2504.0,2
259,643bba8d5337de167702dae8,260,12/23/2020 05:00:00 AM,1.0,4.0,27.0,60.0,162.0,420.0,841.0,1362.0,2523.0,2
260,643bba8d5337de167702dae9,261,12/24/2020 05:00:00 AM,1.0,4.0,27.0,60.0,164.0,425.0,849.0,1379.0,2550.0,3
261,643bba8d5337de167702daea,262,12/25/2020 05:00:00 AM,1.0,4.0,27.0,61.0,166.0,427.0,850.0,1386.0,2569.0,2
262,643bba8d5337de167702daeb,263,12/26/2020 05:00:00 AM,1.0,4.0,27.0,61.0,166.0,428.0,854.0,1391.0,2580.0,2
263,643bba8d5337de167702daec,264,12/27/2020 05:00:00 AM,1.0,4.0,27.0,61.0,167.0,430.0,860.0,1402.0,2591.0,2
264,643bba8d5337de167702daed,265,12/28/2020 05:00:00 AM,1.0,4.0,27.0,61.0,167.0,434.0,865.0,1416.0,2596.0,2
265,643bba8d5337de167702daee,266,12/29/2020 05:00:00 AM,1.0,4.0,27.0,61.0,167.0,440.0,872.0,1429.0,2633.0,2
266,643bba8d5337de167702daef,267,12/30/2020 05:00:00 AM,1.0,4.0,27.0,61.0,167.0,444.0,876.0,1442.0,2657.0,2
267,643bba8d5337de167702daf0,268,12/31/2020 05:00:00 AM,1.0,4.0,27.0,61.0,172.0,447.0,882.0,1450.0,2681.0,2
268,643bba8d5337de167702daf1,269,01/01/2021 05:00:00 AM,1.0,4.0,27.0,62.0,173.0,449.0,891.0,1464.0,2701.0,2
269,643bba8d5337de167702daf2,270,01/02/2021 05:00:00 AM,1.0,4.0,27.0,62.0,175.0,451.0,899.0,1467.0,2711.0,2
270,643bba8d5337de167702daf3,271,01/03/2021 05:00:00 AM,1.0,4.0,27.0,62.0,176.0,451.0,904.0,1471.0,2727.0,3
271,643bba8d5337de167702daf4,272,01/04/2021 05:00:00 AM,1.0,4.0,27.0,63.0,176.0,455.0,911.0,1480.0,2740.0,2
272,643bba8d5337de167702daf5,273,01/05/2021 05:00:00 AM,1.0,4.0,27.0,63.0,177.0,456.0,919.0,1493.0,2770.0,3
273,643bba8d5337de167702daf6,274,01/06/2021 05:00:00 AM,1.0,4.0,27.0,63.0,179.0,460.0,928.0,1506.0,2789.0,3
274,643bba8d5337de167702daf7,275,01/07/2021 05:00:00 AM,1.0,4.0,27.0,63.0,179.0,466.0,932.0,1519.0,2811.0,2
275,643bba8d5337de167702daf8,276,01/08/2021 05:00:00 AM,1.0,4.0,29.0,64.0,179.0,470.0,940.0,1529.0,2829.0,2
276,643bba8d5337de167702daf9,277,01/09/2021 05:00:00 AM,1.0,4.0,29.0,64.0,179.0,477.0,943.0,1537.0,2839.0,2
277,643bba8d5337de167702dafa,278,01/10/2021 05:00:00 AM,1.0,4.0,29.0,63.0,179.0,479.0,948.0,1546.0,2849.0,2
278,643bba8d5337de167702dafb,279,01/11/2021 05:00:00 AM,1.0,5.0,29.0,63.0,180.0,479.0,956.0,1558.0,2856.0,2
279,643bba8d5337de167702dafc,280,01/12/2021 05:00:00 AM,1.0,5.0,29.0,65.0,181.0,482.0,969.0,1573.0,2889.0,2
280,643bba8d5337de167702dafd,281,01/13/2021 05:00:00 AM,1.0,5.0,29.0,65.0,182.0,484.0,973.0,1583.0,2909.0,2
281,643bba8d5337de167702dafe,282,01/14/2021 05:00:00 AM,1.0,5.0,30.0,65.0,183.0,485.0,982.0,1589.0,2935.0,2
282,643bba8d5337de167702daff,283,01/15/2021 05:00:00 AM,1.0,5.0,30.0,65.0,183.0,487.0,988.0,1606.0,2953.0,4
283,643bba8d5337de167702db00,284,01/16/2021 05:00:00 AM,2.0,5.0,30.0,65.0,185.0,488.0,999.0,1615.0,2978.0,2
284,643bba8d5337de167702db01,285,01/17/2021 05:00:00 AM,2.0,5.0,30.0,65.0,186.0,489.0,1003.0,1621.0,2991.0,2
285,643bba8d5337de167702db02,286,01/18/2021 05:00:00 AM,2.0,5.0,30.0,65.0,187.0,495.0,1012.0,1625.0,3000.0,2
286,643bba8d5337de167702db03,287,01/19/2021 05:00:00 AM,2.0,5.0,31.0,67.0,187.0,498.0,1013.0,1642.0,3028.0,3
287,643bba8d5337de167702db04,288,01/20/2021 05:00:00 AM,2.0,5.0,31.0,67.0,188.0,502.0,1021.0,1651.0,3045.0,2
288,643bba8d5337de167702db05,289,01/21/2021 05:00:00 AM,2.0,5.0,31.0,67.0,189.0,505.0,1024.0,1663.0,3072.0,2
289,643bba8d5337de167702db06,290,01/22/2021 05:00:00 AM,2.0,5.0,32.0,68.0,190.0,512.0,1032.0,1678.0,3096.0,2
290,643bba8d5337de167702db07,291,01/23/2021 05:00:00 AM,0.0,6.0,32.0,68.0,191.0,517.0,1041.0,1691.0,3112.0,2
291,643bba8d5337de167702db08,292,01/24/2021 05:00:00 AM,2.0,6.0,32.0,69.0,192.0,517.0,1046.0,1699.0,3125.0,2
292,643bba8d5337de167702db09,293,01/25/2021 05:00:00 AM,2.0,6.0,32.0,70.0,192.0,519.0,1058.0,1703.0,3142.0,2
293,643bba8d5337de167702db0a,294,01/26/2021 05:00:00 AM,2.0,6.0,32.0,70.0,192.0,521.0,1066.0,1723.0,3173.0,3
294,643bba8d5337de167702db0b,295,01/27/2021 05:00:00 AM,2.0,6.0,32.0,71.0,193.0,523.0,1075.0,1729.0,3188.0,2
295,643bba8d5337de167702db0c,296,01/28/2021 05:00:00 AM,2.0,6.0,32.0,71.0,194.0,527.0,1082.0,1743.0,3202.0,2
296,643bba8d5337de167702db0d,297,01/29/2021 05:00:00 AM,2.0,6.0,32.0,71.0,195.0,531.0,1085.0,1753.0,3223.0,2
297,643bba8d5337de167702db0e,298,01/30/2021 05:00:00 AM,2.0,6.0,32.0,71.0,195.0,532.0,1090.0,1764.0,3237.0,2
298,643bba8d5337de167702db0f,299,01/31/2021 05:00:00 AM,2.0,6.0,32.0,72.0,195.0,533.0,1095.0,1769.0,3245.0,2
299,643bba8d5337de167702db10,300,02/01/2021 05:00:00 AM,3.0,6.0,32.0,72.0,196.0,537.0,1097.0,1775.0,3258.0,2
300,643bba8d5337de167702db11,301,02/02/2021 05:00:00 AM,3.0,6.0,32.0,71.0,196.0,537.0,1102.0,1783.0,3280.0,2
301,643bba8d5337de167702db12,302,02/03/2021 05:00:00 AM,3.0,6.0,32.0,71.0,197.0,537.0,1106.0,1786.0,3301.0,4
302,643bba8d5337de167702db13,303,02/04/2021 05:00:00 AM,3.0,6.0,34.0,73.0,198.0,536.0,1112.0,1790.0,3318.0,4
303,643bba8d5337de167702db14,304,02/05/2021 05:00:00 AM,3.0,6.0,34.0,73.0,199.0,538.0,1120.0,1800.0,3333.0,3
304,643bba8d5337de167702db15,305,02/06/2021 05:00:00 AM,3.0,6.0,34.0,73.0,199.0,543.0,1126.0,1809.0,3354.0,3
305,643bba8d5337de167702db16,306,02/07/2021 05:00:00 AM,3.0,6.0,34.0,73.0,199.0,545.0,1130.0,1814.0,3363.0,3
306,643bba8d5337de167702db17,307,02/08/2021 05:00:00 AM,3.0,6.0,34.0,73.0,199.0,550.0,1135.0,1821.0,3370.0,2
307,643bba8d5337de167702db18,308,02/09/2021 05:00:00 AM,3.0,6.0,34.0,73.0,200.0,549.0,1140.0,1834.0,3393.0,2
308,643bba8d5337de167702db19,309,02/10/2021 05:00:00 AM,3.0,6.0,34.0,73.0,201.0,551.0,1144.0,1845.0,3407.0,3
309,643bba8d5337de167702db1a,310,02/11/2021 05:00:00 AM,3.0,6.0,34.0,73.0,201.0,555.0,1146.0,1851.0,3417.0,2
310,643bba8d5337de167702db1b,311,02/12/2021 05:00:00 AM,3.0,6.0,34.0,73.0,201.0,555.0,1155.0,1863.0,3432.0,2
311,643bba8d5337de167702db1c,312,02/13/2021 05:00:00 AM,3.0,6.0,34.0,73.0,201.0,556.0,1160.0,1873.0,3448.0,2
312,643bba8d5337de167702db1d,313,02/14/2021 05:00:00 AM,3.0,6.0,34.0,74.0,201.0,557.0,1163.0,1880.0,3454.0,2
313,643bba8d5337de167702db1e,314,02/15/2021 05:00:00 AM,3.0,6.0,34.0,74.0,201.0,559.0,1170.0,1884.0,3467.0,2
314,643bba8d5337de167702db1f,315,02/16/2021 05:00:00 AM,3.0,6.0,34.0,74.0,201.0,562.0,1172.0,1888.0,3488.0,2
315,643bba8d5337de167702db20,316,02/17/2021 05:00:00 AM,3.0,6.0,34.0,74.0,201.0,561.0,1178.0,1896.0,3493.0,3
316,643bba8d5337de167702db21,317,02/18/2021 05:00:00 AM,3.0,6.0,34.0,75.0,202.0,566.0,1184.0,1901.0,3504.0,4
317,643bba8d5337de167702db22,318,02/19/2021 05:00:00 AM,3.0,6.0,34.0,75.0,204.0,566.0,1184.0,1904.0,3516.0,3
318,643bba8d5337de167702db23,319,02/20/2021 05:00:00 AM,3.0,6.0,34.0,75.0,204.0,569.0,1190.0,1907.0,3524.0,3
319,643bba8d5337de167702db24,320,02/21/2021 05:00:00 AM,3.0,6.0,34.0,75.0,204.0,569.0,1193.0,1915.0,3531.0,3
320,643bba8d5337de167702db25,321,02/22/2021 05:00:00 AM,3.0,6.0,34.0,75.0,204.0,573.0,1196.0,1917.0,3539.0,3
321,643bba8d5337de167702db26,322,02/23/2021 05:00:00 AM,3.0,6.0,34.0,75.0,205.0,574.0,1201.0,1927.0,3552.0,3
322,643bba8d5337de167702db27,323,02/24/2021 05:00:00 AM,3.0,6.0,34.0,75.0,206.0,575.0,1203.0,1936.0,3567.0,2
323,643bba8d5337de167702db28,324,02/25/2021 05:00:00 AM,3.0,6.0,34.0,74.0,206.0,576.0,1206.0,1941.0,3575.0,2
324,643bba8d5337de167702db29,325,02/26/2021 05:00:00 AM,3.0,6.0,34.0,74.0,206.0,576.0,1214.0,1951.0,3590.0,2
325,643bba8d5337de167702db2a,326,02/27/2021 05:00:00 AM,3.0,6.0,34.0,74.0,206.0,577.0,1217.0,1958.0,3597.0,2
326,643bba8d5337de167702db2b,327,02/28/2021 05:00:00 AM,3.0,6.0,34.0,74.0,206.0,578.0,1220.0,1961.0,3603.0,2
327,643bba8d5337de167702db2c,328,03/01/2021 05:00:00 AM,3.0,6.0,34.0,74.0,206.0,581.0,1223.0,1963.0,3605.0,2
328,643bba8d5337de167702db2d,329,03/02/2021 05:00:00 AM,3.0,6.0,34.0,75.0,206.0,582.0,1229.0,1968.0,3618.0,2
329,643bba8d5337de167702db2e,330,03/03/2021 05:00:00 AM,3.0,6.0,35.0,75.0,206.0,585.0,1230.0,1970.0,3625.0,2
330,643bba8d5337de167702db2f,331,03/04/2021 05:00:00 AM,3.0,6.0,35.0,75.0,206.0,585.0,1230.0,1972.0,3626.0,2
331,643bba8d5337de167702db30,332,03/05/2021 05:00:00 AM,3.0,6.0,35.0,75.0,206.0,586.0,1229.0,1975.0,3631.0,2
332,643bba8d5337de167702db31,333,03/06/2021 05:00:00 AM,3.0,6.0,35.0,75.0,207.0,587.0,1230.0,1980.0,3634.0,2
333,643bba8d5337de167702db32,334,03/07/2021 05:00:00 AM,3.0,6.0,35.0,75.0,208.0,589.0,1232.0,1987.0,3636.0,2
334,643bba8d5337de167702db33,335,03/08/2021 05:00:00 AM,3.0,6.0,35.0,75.0,208.0,591.0,1234.0,1987.0,3640.0,2
335,643bba8d5337de167702db34,336,03/09/2021 05:00:00 AM,3.0,6.0,35.0,76.0,209.0,594.0,1237.0,1994.0,3650.0,2
336,643bba8d5337de167702db35,337,03/10/2021 05:00:00 AM,3.0,6.0,35.0,76.0,209.0,594.0,1240.0,1998.0,3657.0,2
337,643bba8d5337de167702db36,338,03/11/2021 05:00:00 AM,3.0,6.0,35.0,76.0,209.0,596.0,1245.0,1999.0,3661.0,2
338,643bba8d5337de167702db37,339,03/12/2021 05:00:00 AM,3.0,6.0,35.0,76.0,210.0,598.0,1249.0,2004.0,3665.0,2
339,643bba8d5337de167702db38,340,03/13/2021 05:00:00 AM,3.0,6.0,35.0,76.0,210.0,599.0,1252.0,2006.0,3667.0,2
340,643bba8d5337de167702db39,341,03/14/2021 06:00:00 AM,3.0,6.0,35.0,76.0,210.0,602.0,1255.0,2007.0,3670.0,2
341,643bba8d5337de167702db3a,342,03/15/2021 06:00:00 AM,3.0,6.0,35.0,76.0,210.0,603.0,1257.0,2009.0,3672.0,2
342,643bba8d5337de167702db3b,343,03/16/2021 06:00:00 AM,3.0,6.0,35.0,76.0,210.0,607.0,1263.0,2018.0,3676.0,2
343,643bba8d5337de167702db3c,344,03/17/2021 06:00:00 AM,3.0,6.0,35.0,76.0,212.0,608.0,1268.0,2026.0,3679.0,2
344,643bba8d5337de167702db3d,345,03/18/2021 06:00:00 AM,3.0,6.0,35.0,76.0,213.0,609.0,1271.0,2029.0,3685.0,2
345,643bba8d5337de167702db3e,346,03/19/2021 06:00:00 AM,3.0,6.0,35.0,76.0,214.0,613.0,1272.0,2034.0,3692.0,2
346,643bba8d5337de167702db3f,347,03/20/2021 06:00:00 AM,3.0,6.0,35.0,76.0,217.0,616.0,1279.0,2038.0,3701.0,2
347,643bba8d5337de167702db40,348,03/21/2021 06:00:00 AM,3.0,6.0,35.0,76.0,217.0,618.0,1282.0,2041.0,3705.0,2
348,643bba8d5337de167702db41,349,03/22/2021 06:00:00 AM,3.0,6.0,35.0,77.0,218.0,619.0,1285.0,2045.0,3709.0,2
349,643bba8d5337de167702db42,350,03/23/2021 06:00:00 AM,3.0,6.0,35.0,77.0,220.0,619.0,1289.0,2049.0,3710.0,2
350,643bba8d5337de167702db43,351,03/24/2021 06:00:00 AM,3.0,6.0,35.0,77.0,223.0,621.0,1293.0,2052.0,3717.0,2
351,643bba8d5337de167702db44,352,03/25/2021 06:00:00 AM,3.0,6.0,35.0,77.0,223.0,621.0,1292.0,2055.0,3718.0,2
352,643bba8d5337de167702db45,353,03/26/2021 06:00:00 AM,3.0,6.0,35.0,77.0,224.0,623.0,1298.0,2057.0,3722.0,2
353,643bba8d5337de167702db46,354,03/27/2021 06:00:00 AM,3.0,6.0,35.0,77.0,225.0,624.0,1305.0,2060.0,3724.0,2
354,643bba8d5337de167702db47,355,03/28/2021 06:00:00 AM,3.0,6.0,35.0,77.0,225.0,627.0,1305.0,2060.0,3726.0,2
355,643bba8d5337de167702db48,356,03/29/2021 06:00:00 AM,3.0,6.0,35.0,77.0,225.0,629.0,1308.0,2060.0,3730.0,2
356,643bba8d5337de167702db49,357,03/30/2021 06:00:00 AM,3.0,6.0,35.0,77.0,226.0,633.0,1308.0,2064.0,3734.0,2
357,643bba8d5337de167702db4a,358,03/31/2021 06:00:00 AM,3.0,6.0,35.0,77.0,226.0,635.0,1311.0,2068.0,3738.0,2
358,643bba8d5337de167702db4b,359,04/01/2021 06:00:00 AM,3.0,6.0,35.0,79.0,226.0,639.0,1314.0,2072.0,3742.0,2
359,643bba8d5337de167702db4c,360,04/02/2021 06:00:00 AM,3.0,6.0,35.0,79.0,226.0,640.0,1318.0,2077.0,3748.0,2
360,643bba8d5337de167702db4d,361,04/03/2021 06:00:00 AM,3.0,6.0,35.0,81.0,226.0,643.0,1323.0,2082.0,3756.0,2
361,643bba8d5337de167702db4e,362,04/04/2021 06:00:00 AM,3.0,6.0,35.0,81.0,226.0,642.0,1327.0,2084.0,3759.0,2
362,643bba8d5337de167702db4f,363,04/05/2021 06:00:00 AM,3.0,6.0,35.0,81.0,226.0,643.0,1329.0,2090.0,3762.0,2
363,643bba8d5337de167702db50,364,04/06/2021 06:00:00 AM,3.0,6.0,35.0,81.0,227.0,644.0,1333.0,2095.0,3766.0,2
364,643bba8d5337de167702db51,365,04/07/2021 06:00:00 AM,3.0,6.0,35.0,81.0,228.0,647.0,1333.0,2096.0,3772.0,2
365,643bba8d5337de167702db52,366,04/08/2021 06:00:00 AM,3.0,6.0,35.0,81.0,228.0,650.0,1336.0,2102.0,3781.0,2
366,643bba8d5337de167702db53,367,04/09/2021 06:00:00 AM,3.0,6.0,35.0,81.0,230.0,652.0,1338.0,2106.0,3785.0,2
367,643bba8d5337de167702db54,368,04/10/2021 06:00:00 AM,3.0,6.0,35.0,81.0,232.0,654.0,1343.0,2111.0,3790.0,3
368,643bba8d5337de167702db55,369,04/11/2021 06:00:00 AM,3.0,6.0,35.0,81.0,233.0,656.0,1348.0,2114.0,3790.0,3
369,643bba8d5337de167702db56,370,04/12/2021 06:00:00 AM,3.0,6.0,35.0,81.0,233.0,657.0,1355.0,2118.0,3794.0,2
370,643bba8d5337de167702db57,371,04/13/2021 06:00:00 AM,3.0,6.0,35.0,81.0,233.0,658.0,1357.0,2123.0,3800.0,2
371,643bba8d5337de167702db58,372,04/14/2021 06:00:00 AM,3.0,6.0,35.0,82.0,234.0,659.0,1357.0,2126.0,3803.0,2
372,643bba8d5337de167702db59,373,04/15/2021 06:00:00 AM,3.0,6.0,35.0,83.0,234.0,663.0,1361.0,2133.0,3806.0,2
373,643bba8d5337de167702db5a,374,04/16/2021 06:00:00 AM,3.0,6.0,35.0,83.0,234.0,670.0,1365.0,2137.0,3807.0,2
374,643bba8d5337de167702db5b,375,04/17/2021 06:00:00 AM,3.0,6.0,35.0,83.0,235.0,672.0,1367.0,2141.0,3815.0,2
375,643bba8d5337de167702db5c,376,04/18/2021 06:00:00 AM,3.0,6.0,35.0,84.0,236.0,677.0,1371.0,2144.0,3818.0,2
376,643bba8d5337de167702db5d,377,04/19/2021 06:00:00 AM,3.0,6.0,35.0,84.0,238.0,678.0,1376.0,2145.0,3820.0,2
